codepoint,sprintf_a,subnormal
0x0332,0x0.332p-4,!
0x0333,0x0.333p-4,!
0x0334,0x0.334p-4,!
0x0335,0x0.335p-4,!
0x0336,0x0.336p-4,!
0x0337,0x0.337p-4,!
0x0338,0x0.338p-4,!
0x0339,0x0.339p-4,!
0x033a,0x0.33ap-4,!
0x033b,0x0.33bp-4,!
0x033c,0x0.33cp-4,!
0x033d,0x0.33dp-4,!
0x033e,0x0.33ep-4,!
0x033f,0x0.33fp-4,!
0x0340,0x0.34p-4,!
0x0341,0x0.341p-4,!
0x0342,0x0.342p-4,!
0x0343,0x0.343p-4,!
0x0344,0x0.344p-4,!
0x0345,0x0.345p-4,!
0x0346,0x0.346p-4,!
0x0347,0x0.347p-4,!
0x0348,0x0.348p-4,!
0x0349,0x0.349p-4,!
0x034a,0x0.34ap-4,!
0x034b,0x0.34bp-4,!
0x034c,0x0.34cp-4,!
0x034d,0x0.34dp-4,!
0x034e,0x0.34ep-4,!
0x034f,0x0.34fp-4,!
0x0350,0x0.35p-4,!
0x0351,0x0.351p-4,!
0x0352,0x0.352p-4,!
0x0353,0x0.353p-4,!
0x0354,0x0.354p-4,!
0x0355,0x0.355p-4,!
0x0356,0x0.356p-4,!
0x0357,0x0.357p-4,!
0x0358,0x0.358p-4,!
0x0359,0x0.359p-4,!
0x035a,0x0.35ap-4,!
0x035b,0x0.35bp-4,!
0x035c,0x0.35cp-4,!
0x035d,0x0.35dp-4,!
0x035e,0x0.35ep-4,!
0x035f,0x0.35fp-4,!
0x0360,0x0.36p-4,!
0x0361,0x0.361p-4,!
0x0362,0x0.362p-4,!
0x0363,0x0.363p-4,!
0x0364,0x0.364p-4,!
0x0365,0x0.365p-4,!
0x0366,0x0.366p-4,!
0x0367,0x0.367p-4,!
0x0368,0x0.368p-4,!
0x0369,0x0.369p-4,!
0x036a,0x0.36ap-4,!
0x036b,0x0.36bp-4,!
0x036c,0x0.36cp-4,!
0x036d,0x0.36dp-4,!
0x036e,0x0.36ep-4,!
0x036f,0x0.36fp-4,!
0x0370,0x0.37p-4,!
0x0371,0x0.371p-4,!
0x0372,0x0.372p-4,!
0x0373,0x0.373p-4,!
0x0374,0x0.374p-4,!
0x0375,0x0.375p-4,!
0x0376,0x0.376p-4,!
0x0377,0x0.377p-4,!
0x0378,0x0.378p-4,!
0x0379,0x0.379p-4,!
0x037a,0x0.37ap-4,!
0x037b,0x0.37bp-4,!
0x037c,0x0.37cp-4,!
0x037d,0x0.37dp-4,!
0x037e,0x0.37ep-4,!
0x037f,0x0.37fp-4,!
0x0380,0x0.38p-4,!
0x0381,0x0.381p-4,!
0x0382,0x0.382p-4,!
0x0383,0x0.383p-4,!
0x0384,0x0.384p-4,!
0x0385,0x0.385p-4,!
0x0386,0x0.386p-4,!
0x0387,0x0.387p-4,!
0x0388,0x0.388p-4,!
0x0389,0x0.389p-4,!
0x038a,0x0.38ap-4,!
0x038b,0x0.38bp-4,!
0x038c,0x0.38cp-4,!
0x038d,0x0.38dp-4,!
0x038e,0x0.38ep-4,!
0x038f,0x0.38fp-4,!
0x0390,0x0.39p-4,!
0x0391,0x0.391p-4,!
0x0392,0x0.392p-4,!
0x0393,0x0.393p-4,!
0x0394,0x0.394p-4,!
0x0395,0x0.395p-4,!
0x0396,0x0.396p-4,!
0x0397,0x0.397p-4,!
0x0398,0x0.398p-4,!
0x0399,0x0.399p-4,!
0x039a,0x0.39ap-4,!
0x039b,0x0.39bp-4,!
0x039c,0x0.39cp-4,!
0x039d,0x0.39dp-4,!
0x039e,0x0.39ep-4,!
0x039f,0x0.39fp-4,!
0x03a0,0x0.3ap-4,!
0x03a1,0x0.3a1p-4,!
0x03a2,0x0.3a2p-4,!
0x03a3,0x0.3a3p-4,!
0x03a4,0x0.3a4p-4,!
0x03a5,0x0.3a5p-4,!
0x03a6,0x0.3a6p-4,!
0x03a7,0x0.3a7p-4,!
0x03a8,0x0.3a8p-4,!
0x03a9,0x0.3a9p-4,!
0x03aa,0x0.3aap-4,!
0x03ab,0x0.3abp-4,!
0x03ac,0x0.3acp-4,!
0x03ad,0x0.3adp-4,!
0x03ae,0x0.3aep-4,!
0x03af,0x0.3afp-4,!
0x03b0,0x0.3bp-4,!
0x03b1,0x0.3b1p-4,!
0x03b2,0x0.3b2p-4,!
0x03b3,0x0.3b3p-4,!
0x03b4,0x0.3b4p-4,!
0x03b5,0x0.3b5p-4,!
0x03b6,0x0.3b6p-4,!
0x03b7,0x0.3b7p-4,!
0x03b8,0x0.3b8p-4,!
0x03b9,0x0.3b9p-4,!
0x03ba,0x0.3bap-4,!
0x03bb,0x0.3bbp-4,!
0x03bc,0x0.3bcp-4,!
0x03bd,0x0.3bdp-4,!
0x03be,0x0.3bep-4,!
0x03bf,0x0.3bfp-4,!
0x03c0,0x0.3cp-4,!
0x03c1,0x0.3c1p-4,!
0x03c2,0x0.3c2p-4,!
0x03c3,0x0.3c3p-4,!
0x03c4,0x0.3c4p-4,!
0x03c5,0x0.3c5p-4,!
0x03c6,0x0.3c6p-4,!
0x03c7,0x0.3c7p-4,!
0x03c8,0x0.3c8p-4,!
0x03c9,0x0.3c9p-4,!
0x03ca,0x0.3cap-4,!
0x03cb,0x0.3cbp-4,!
0x03cc,0x0.3ccp-4,!
0x03cd,0x0.3cdp-4,!
0x03ce,0x0.3cep-4,!
0x03cf,0x0.3cfp-4,!
0x03d0,0x0.3dp-4,!
0x03d1,0x0.3d1p-4,!
0x03d2,0x0.3d2p-4,!
0x03d3,0x0.3d3p-4,!
0x03d4,0x0.3d4p-4,!
0x03d5,0x0.3d5p-4,!
0x03d6,0x0.3d6p-4,!
0x03d7,0x0.3d7p-4,!
0x03d8,0x0.3d8p-4,!
0x03d9,0x0.3d9p-4,!
0x03da,0x0.3dap-4,!
0x03db,0x0.3dbp-4,!
0x03dc,0x0.3dcp-4,!
0x03dd,0x0.3ddp-4,!
0x03de,0x0.3dep-4,!
0x03df,0x0.3dfp-4,!
0x03e0,0x0.3ep-4,!
0x03e1,0x0.3e1p-4,!
0x03e2,0x0.3e2p-4,!
0x03e3,0x0.3e3p-4,!
0x03e4,0x0.3e4p-4,!
0x03e5,0x0.3e5p-4,!
0x03e6,0x0.3e6p-4,!
0x03e7,0x0.3e7p-4,!
0x03e8,0x0.3e8p-4,!
0x03e9,0x0.3e9p-4,!
0x03ea,0x0.3eap-4,!
0x03eb,0x0.3ebp-4,!
0x03ec,0x0.3ecp-4,!
0x03ed,0x0.3edp-4,!
0x03ee,0x0.3eep-4,!
0x03ef,0x0.3efp-4,!
0x03f0,0x0.3fp-4,!
0x03f1,0x0.3f1p-4,!
0x03f2,0x0.3f2p-4,!
0x03f3,0x0.3f3p-4,!
0x03f4,0x0.3f4p-4,!
0x03f5,0x0.3f5p-4,!
0x03f6,0x0.3f6p-4,!
0x03f7,0x0.3f7p-4,!
0x03f8,0x0.3f8p-4,!
0x03f9,0x0.3f9p-4,!
0x03fa,0x0.3fap-4,!
0x03fb,0x0.3fbp-4,!
0x03fc,0x0.3fcp-4,!
0x03fd,0x0.3fdp-4,!
0x03fe,0x0.3fep-4,!
0x03ff,0x0.3ffp-4,!
0x0400,0x0.4p-4,!
0x0401,0x0.401p-4,!
0x0402,0x0.402p-4,!
0x0403,0x0.403p-4,!
0x0404,0x0.404p-4,!
0x0405,0x0.405p-4,!
0x0406,0x0.406p-4,!
0x0407,0x0.407p-4,!
0x0408,0x0.408p-4,!
0x0409,0x0.409p-4,!
0x040a,0x0.40ap-4,!
0x040b,0x0.40bp-4,!
0x040c,0x0.40cp-4,!
0x040d,0x0.40dp-4,!
0x040e,0x0.40ep-4,!
0x040f,0x0.40fp-4,!
0x0410,0x0.41p-4,!
0x0411,0x0.411p-4,!
0x0412,0x0.412p-4,!
0x0413,0x0.413p-4,!
0x0414,0x0.414p-4,!
0x0415,0x0.415p-4,!
0x0416,0x0.416p-4,!
0x0417,0x0.417p-4,!
0x0418,0x0.418p-4,!
0x0419,0x0.419p-4,!
0x041a,0x0.41ap-4,!
0x041b,0x0.41bp-4,!
0x041c,0x0.41cp-4,!
0x041d,0x0.41dp-4,!
0x041e,0x0.41ep-4,!
0x041f,0x0.41fp-4,!
0x0420,0x0.42p-4,!
0x0421,0x0.421p-4,!
0x0422,0x0.422p-4,!
0x0423,0x0.423p-4,!
0x0424,0x0.424p-4,!
0x0425,0x0.425p-4,!
0x0426,0x0.426p-4,!
0x0427,0x0.427p-4,!
0x0428,0x0.428p-4,!
0x0429,0x0.429p-4,!
0x042a,0x0.42ap-4,!
0x042b,0x0.42bp-4,!
0x042c,0x0.42cp-4,!
0x042d,0x0.42dp-4,!
0x042e,0x0.42ep-4,!
0x042f,0x0.42fp-4,!
0x0430,0x0.43p-4,!
0x0431,0x0.431p-4,!
0x0432,0x0.432p-4,!
0x0433,0x0.433p-4,!
0x0434,0x0.434p-4,!
0x0435,0x0.435p-4,!
0x0436,0x0.436p-4,!
0x0437,0x0.437p-4,!
0x0438,0x0.438p-4,!
0x0439,0x0.439p-4,!
0x043a,0x0.43ap-4,!
0x043b,0x0.43bp-4,!
0x043c,0x0.43cp-4,!
0x043d,0x0.43dp-4,!
0x043e,0x0.43ep-4,!
0x043f,0x0.43fp-4,!
0x0440,0x0.44p-4,!
0x0441,0x0.441p-4,!
0x0442,0x0.442p-4,!
0x0443,0x0.443p-4,!
0x0444,0x0.444p-4,!
0x0445,0x0.445p-4,!
0x0446,0x0.446p-4,!
0x0447,0x0.447p-4,!
0x0448,0x0.448p-4,!
0x0449,0x0.449p-4,!
0x044a,0x0.44ap-4,!
0x044b,0x0.44bp-4,!
0x044c,0x0.44cp-4,!
0x044d,0x0.44dp-4,!
0x044e,0x0.44ep-4,!
0x044f,0x0.44fp-4,!
0x0450,0x0.45p-4,!
0x0451,0x0.451p-4,!
0x0452,0x0.452p-4,!
0x0453,0x0.453p-4,!
0x0454,0x0.454p-4,!
0x0455,0x0.455p-4,!
0x0456,0x0.456p-4,!
0x0457,0x0.457p-4,!
0x0458,0x0.458p-4,!
0x0459,0x0.459p-4,!
0x045a,0x0.45ap-4,!
0x045b,0x0.45bp-4,!
0x045c,0x0.45cp-4,!
0x045d,0x0.45dp-4,!
0x045e,0x0.45ep-4,!
0x045f,0x0.45fp-4,!
0x0460,0x0.46p-4,!
0x0461,0x0.461p-4,!
0x0462,0x0.462p-4,!
0x0463,0x0.463p-4,!
0x0464,0x0.464p-4,!
0x0465,0x0.465p-4,!
0x0466,0x0.466p-4,!
0x0467,0x0.467p-4,!
0x0468,0x0.468p-4,!
0x0469,0x0.469p-4,!
0x046a,0x0.46ap-4,!
0x046b,0x0.46bp-4,!
0x046c,0x0.46cp-4,!
0x046d,0x0.46dp-4,!
0x046e,0x0.46ep-4,!
0x046f,0x0.46fp-4,!
0x0470,0x0.47p-4,!
0x0471,0x0.471p-4,!
0x0472,0x0.472p-4,!
0x0473,0x0.473p-4,!
0x0474,0x0.474p-4,!
0x0475,0x0.475p-4,!
0x0476,0x0.476p-4,!
0x0477,0x0.477p-4,!
0x0478,0x0.478p-4,!
0x0479,0x0.479p-4,!
0x047a,0x0.47ap-4,!
0x047b,0x0.47bp-4,!
0x047c,0x0.47cp-4,!
0x047d,0x0.47dp-4,!
0x047e,0x0.47ep-4,!
0x047f,0x0.47fp-4,!
0x0480,0x0.48p-4,!
0x0481,0x0.481p-4,!
0x0482,0x0.482p-4,!
0x0483,0x0.483p-4,!
0x0484,0x0.484p-4,!
0x0485,0x0.485p-4,!
0x0486,0x0.486p-4,!
0x0487,0x0.487p-4,!
0x0488,0x0.488p-4,!
0x0489,0x0.489p-4,!
0x048a,0x0.48ap-4,!
0x048b,0x0.48bp-4,!
0x048c,0x0.48cp-4,!
0x048d,0x0.48dp-4,!
0x048e,0x0.48ep-4,!
0x048f,0x0.48fp-4,!
0x0490,0x0.49p-4,!
0x0491,0x0.491p-4,!
0x0492,0x0.492p-4,!
0x0493,0x0.493p-4,!
0x0494,0x0.494p-4,!
0x0495,0x0.495p-4,!
0x0496,0x0.496p-4,!
0x0497,0x0.497p-4,!
0x0498,0x0.498p-4,!
0x0499,0x0.499p-4,!
0x049a,0x0.49ap-4,!
0x049b,0x0.49bp-4,!
0x049c,0x0.49cp-4,!
0x049d,0x0.49dp-4,!
0x049e,0x0.49ep-4,!
0x049f,0x0.49fp-4,!
0x04a0,0x0.4ap-4,!
0x04a1,0x0.4a1p-4,!
0x04a2,0x0.4a2p-4,!
0x04a3,0x0.4a3p-4,!
0x04a4,0x0.4a4p-4,!
0x04a5,0x0.4a5p-4,!
0x04a6,0x0.4a6p-4,!
0x04a7,0x0.4a7p-4,!
0x04a8,0x0.4a8p-4,!
0x04a9,0x0.4a9p-4,!
0x04aa,0x0.4aap-4,!
0x04ab,0x0.4abp-4,!
0x04ac,0x0.4acp-4,!
0x04ad,0x0.4adp-4,!
0x04ae,0x0.4aep-4,!
0x04af,0x0.4afp-4,!
0x04b0,0x0.4bp-4,!
0x04b1,0x0.4b1p-4,!
0x04b2,0x0.4b2p-4,!
0x04b3,0x0.4b3p-4,!
0x04b4,0x0.4b4p-4,!
0x04b5,0x0.4b5p-4,!
0x04b6,0x0.4b6p-4,!
0x04b7,0x0.4b7p-4,!
0x04b8,0x0.4b8p-4,!
0x04b9,0x0.4b9p-4,!
0x04ba,0x0.4bap-4,!
0x04bb,0x0.4bbp-4,!
0x04bc,0x0.4bcp-4,!
0x04bd,0x0.4bdp-4,!
0x04be,0x0.4bep-4,!
0x04bf,0x0.4bfp-4,!
0x04c0,0x0.4cp-4,!
0x04c1,0x0.4c1p-4,!
0x04c2,0x0.4c2p-4,!
0x04c3,0x0.4c3p-4,!
0x04c4,0x0.4c4p-4,!
0x04c5,0x0.4c5p-4,!
0x04c6,0x0.4c6p-4,!
0x04c7,0x0.4c7p-4,!
0x04c8,0x0.4c8p-4,!
0x04c9,0x0.4c9p-4,!
0x04ca,0x0.4cap-4,!
0x04cb,0x0.4cbp-4,!
0x04cc,0x0.4ccp-4,!
0x04cd,0x0.4cdp-4,!
0x04ce,0x0.4cep-4,!
0x04cf,0x0.4cfp-4,!
0x04d0,0x0.4dp-4,!
0x04d1,0x0.4d1p-4,!
0x04d2,0x0.4d2p-4,!
0x04d3,0x0.4d3p-4,!
0x04d4,0x0.4d4p-4,!
0x04d5,0x0.4d5p-4,!
0x04d6,0x0.4d6p-4,!
0x04d7,0x0.4d7p-4,!
0x04d8,0x0.4d8p-4,!
0x04d9,0x0.4d9p-4,!
0x04da,0x0.4dap-4,!
0x04db,0x0.4dbp-4,!
0x04dc,0x0.4dcp-4,!
0x04dd,0x0.4ddp-4,!
0x04de,0x0.4dep-4,!
0x04df,0x0.4dfp-4,!
0x04e0,0x0.4ep-4,!
0x04e1,0x0.4e1p-4,!
0x04e2,0x0.4e2p-4,!
0x04e3,0x0.4e3p-4,!
0x04e4,0x0.4e4p-4,!
0x04e5,0x0.4e5p-4,!
0x04e6,0x0.4e6p-4,!
0x04e7,0x0.4e7p-4,!
0x04e8,0x0.4e8p-4,!
0x04e9,0x0.4e9p-4,!
0x04ea,0x0.4eap-4,!
0x04eb,0x0.4ebp-4,!
0x04ec,0x0.4ecp-4,!
0x04ed,0x0.4edp-4,!
0x04ee,0x0.4eep-4,!
0x04ef,0x0.4efp-4,!
0x04f0,0x0.4fp-4,!
0x04f1,0x0.4f1p-4,!
0x04f2,0x0.4f2p-4,!
0x04f3,0x0.4f3p-4,!
0x04f4,0x0.4f4p-4,!
0x04f5,0x0.4f5p-4,!
0x04f6,0x0.4f6p-4,!
0x04f7,0x0.4f7p-4,!
0x04f8,0x0.4f8p-4,!
0x04f9,0x0.4f9p-4,!
0x04fa,0x0.4fap-4,!
0x04fb,0x0.4fbp-4,!
0x04fc,0x0.4fcp-4,!
0x04fd,0x0.4fdp-4,!
0x04fe,0x0.4fep-4,!
0x04ff,0x0.4ffp-4,!
0x0500,0x0.5p-4,!
0x0501,0x0.501p-4,!
0x0502,0x0.502p-4,!
0x0503,0x0.503p-4,!
0x0504,0x0.504p-4,!
0x0505,0x0.505p-4,!
0x0506,0x0.506p-4,!
0x0507,0x0.507p-4,!
0x0508,0x0.508p-4,!
0x0509,0x0.509p-4,!
0x050a,0x0.50ap-4,!
0x050b,0x0.50bp-4,!
0x050c,0x0.50cp-4,!
0x050d,0x0.50dp-4,!
0x050e,0x0.50ep-4,!
0x050f,0x0.50fp-4,!
0x0510,0x0.51p-4,!
0x0511,0x0.511p-4,!
0x0512,0x0.512p-4,!
0x0513,0x0.513p-4,!
0x0514,0x0.514p-4,!
0x0515,0x0.515p-4,!
0x0516,0x0.516p-4,!
0x0517,0x0.517p-4,!
0x0518,0x0.518p-4,!
0x0519,0x0.519p-4,!
0x051a,0x0.51ap-4,!
0x051b,0x0.51bp-4,!
0x051c,0x0.51cp-4,!
0x051d,0x0.51dp-4,!
0x051e,0x0.51ep-4,!
0x051f,0x0.51fp-4,!
0x0520,0x0.52p-4,!
0x0521,0x0.521p-4,!
0x0522,0x0.522p-4,!
0x0523,0x0.523p-4,!
0x0524,0x0.524p-4,!
0x0525,0x0.525p-4,!
0x0526,0x0.526p-4,!
0x0527,0x0.527p-4,!
0x0528,0x0.528p-4,!
0x0529,0x0.529p-4,!
0x052a,0x0.52ap-4,!
0x052b,0x0.52bp-4,!
0x052c,0x0.52cp-4,!
0x052d,0x0.52dp-4,!
0x052e,0x0.52ep-4,!
0x052f,0x0.52fp-4,!
0x0530,0x0.53p-4,!
0x0531,0x0.531p-4,!
0x0532,0x0.532p-4,!
0x0533,0x0.533p-4,!
0x0534,0x0.534p-4,!
0x0535,0x0.535p-4,!
0x0536,0x0.536p-4,!
0x0537,0x0.537p-4,!
0x0538,0x0.538p-4,!
0x0539,0x0.539p-4,!
0x053a,0x0.53ap-4,!
0x053b,0x0.53bp-4,!
0x053c,0x0.53cp-4,!
0x053d,0x0.53dp-4,!
0x053e,0x0.53ep-4,!
0x053f,0x0.53fp-4,!
0x0540,0x0.54p-4,!
0x0541,0x0.541p-4,!
0x0542,0x0.542p-4,!
0x0543,0x0.543p-4,!
0x0544,0x0.544p-4,!
0x0545,0x0.545p-4,!
0x0546,0x0.546p-4,!
0x0547,0x0.547p-4,!
0x0548,0x0.548p-4,!
0x0549,0x0.549p-4,!
0x054a,0x0.54ap-4,!
0x054b,0x0.54bp-4,!
0x054c,0x0.54cp-4,!
0x054d,0x0.54dp-4,!
0x054e,0x0.54ep-4,!
0x054f,0x0.54fp-4,!
0x0550,0x0.55p-4,!
0x0551,0x0.551p-4,!
0x0552,0x0.552p-4,!
0x0553,0x0.553p-4,!
0x0554,0x0.554p-4,!
0x0555,0x0.555p-4,!
0x0556,0x0.556p-4,!
0x0557,0x0.557p-4,!
0x0558,0x0.558p-4,!
0x0559,0x0.559p-4,!
0x055a,0x0.55ap-4,!
0x055b,0x0.55bp-4,!
0x055c,0x0.55cp-4,!
0x055d,0x0.55dp-4,!
0x055e,0x0.55ep-4,!
0x055f,0x0.55fp-4,!
0x0560,0x0.56p-4,!
0x0561,0x0.561p-4,!
0x0562,0x0.562p-4,!
0x0563,0x0.563p-4,!
0x0564,0x0.564p-4,!
0x0565,0x0.565p-4,!
0x0566,0x0.566p-4,!
0x0567,0x0.567p-4,!
0x0568,0x0.568p-4,!
0x0569,0x0.569p-4,!
0x056a,0x0.56ap-4,!
0x056b,0x0.56bp-4,!
0x056c,0x0.56cp-4,!
0x056d,0x0.56dp-4,!
0x056e,0x0.56ep-4,!
0x056f,0x0.56fp-4,!
0x0570,0x0.57p-4,!
0x0571,0x0.571p-4,!
0x0572,0x0.572p-4,!
0x0573,0x0.573p-4,!
0x0574,0x0.574p-4,!
0x0575,0x0.575p-4,!
0x0576,0x0.576p-4,!
0x0577,0x0.577p-4,!
0x0578,0x0.578p-4,!
0x0579,0x0.579p-4,!
0x057a,0x0.57ap-4,!
0x057b,0x0.57bp-4,!
0x057c,0x0.57cp-4,!
0x057d,0x0.57dp-4,!
0x057e,0x0.57ep-4,!
0x057f,0x0.57fp-4,!
0x0580,0x0.58p-4,!
0x0581,0x0.581p-4,!
0x0582,0x0.582p-4,!
0x0583,0x0.583p-4,!
0x0584,0x0.584p-4,!
0x0585,0x0.585p-4,!
0x0586,0x0.586p-4,!
0x0587,0x0.587p-4,!
0x0588,0x0.588p-4,!
0x0589,0x0.589p-4,!
0x058a,0x0.58ap-4,!
0x058b,0x0.58bp-4,!
0x058c,0x0.58cp-4,!
0x058d,0x0.58dp-4,!
0x058e,0x0.58ep-4,!
0x058f,0x0.58fp-4,!
0x0590,0x0.59p-4,!
0x0591,0x0.591p-4,!
0x0592,0x0.592p-4,!
0x0593,0x0.593p-4,!
0x0594,0x0.594p-4,!
0x0595,0x0.595p-4,!
0x0596,0x0.596p-4,!
0x0597,0x0.597p-4,!
0x0598,0x0.598p-4,!
0x0599,0x0.599p-4,!
0x059a,0x0.59ap-4,!
0x059b,0x0.59bp-4,!
0x059c,0x0.59cp-4,!
0x059d,0x0.59dp-4,!
0x059e,0x0.59ep-4,!
0x059f,0x0.59fp-4,!
0x05a0,0x0.5ap-4,!
0x05a1,0x0.5a1p-4,!
0x05a2,0x0.5a2p-4,!
0x05a3,0x0.5a3p-4,!
0x05a4,0x0.5a4p-4,!
0x05a5,0x0.5a5p-4,!
0x05a6,0x0.5a6p-4,!
0x05a7,0x0.5a7p-4,!
0x05a8,0x0.5a8p-4,!
0x05a9,0x0.5a9p-4,!
0x05aa,0x0.5aap-4,!
0x05ab,0x0.5abp-4,!
0x05ac,0x0.5acp-4,!
0x05ad,0x0.5adp-4,!
0x05ae,0x0.5aep-4,!
0x05af,0x0.5afp-4,!
0x05b0,0x0.5bp-4,!
0x05b1,0x0.5b1p-4,!
0x05b2,0x0.5b2p-4,!
0x05b3,0x0.5b3p-4,!
0x05b4,0x0.5b4p-4,!
0x05b5,0x0.5b5p-4,!
0x05b6,0x0.5b6p-4,!
0x05b7,0x0.5b7p-4,!
0x05b8,0x0.5b8p-4,!
0x05b9,0x0.5b9p-4,!
0x05ba,0x0.5bap-4,!
0x05bb,0x0.5bbp-4,!
0x05bc,0x0.5bcp-4,!
0x05bd,0x0.5bdp-4,!
0x05be,0x0.5bep-4,!
0x05bf,0x0.5bfp-4,!
0x05c0,0x0.5cp-4,!
0x05c1,0x0.5c1p-4,!
0x05c2,0x0.5c2p-4,!
0x05c3,0x0.5c3p-4,!
0x05c4,0x0.5c4p-4,!
0x05c5,0x0.5c5p-4,!
0x05c6,0x0.5c6p-4,!
0x05c7,0x0.5c7p-4,!
0x05c8,0x0.5c8p-4,!
0x05c9,0x0.5c9p-4,!
0x05ca,0x0.5cap-4,!
0x05cb,0x0.5cbp-4,!
0x05cc,0x0.5ccp-4,!
0x05cd,0x0.5cdp-4,!
0x05ce,0x0.5cep-4,!
0x05cf,0x0.5cfp-4,!
0x05d0,0x0.5dp-4,!
0x05d1,0x0.5d1p-4,!
0x05d2,0x0.5d2p-4,!
0x05d3,0x0.5d3p-4,!
0x05d4,0x0.5d4p-4,!
0x05d5,0x0.5d5p-4,!
0x05d6,0x0.5d6p-4,!
0x05d7,0x0.5d7p-4,!
0x05d8,0x0.5d8p-4,!
0x05d9,0x0.5d9p-4,!
0x05da,0x0.5dap-4,!
0x05db,0x0.5dbp-4,!
0x05dc,0x0.5dcp-4,!
0x05dd,0x0.5ddp-4,!
0x05de,0x0.5dep-4,!
0x05df,0x0.5dfp-4,!
0x05e0,0x0.5ep-4,!
0x05e1,0x0.5e1p-4,!
0x05e2,0x0.5e2p-4,!
0x05e3,0x0.5e3p-4,!
0x05e4,0x0.5e4p-4,!
0x05e5,0x0.5e5p-4,!
0x05e6,0x0.5e6p-4,!
0x05e7,0x0.5e7p-4,!
0x05e8,0x0.5e8p-4,!
0x05e9,0x0.5e9p-4,!
0x05ea,0x0.5eap-4,!
0x05eb,0x0.5ebp-4,!
0x05ec,0x0.5ecp-4,!
0x05ed,0x0.5edp-4,!
0x05ee,0x0.5eep-4,!
0x05ef,0x0.5efp-4,!
0x05f0,0x0.5fp-4,!
0x05f1,0x0.5f1p-4,!
0x05f2,0x0.5f2p-4,!
0x05f3,0x0.5f3p-4,!
0x05f4,0x0.5f4p-4,!
0x05f5,0x0.5f5p-4,!
0x05f6,0x0.5f6p-4,!
0x05f7,0x0.5f7p-4,!
0x05f8,0x0.5f8p-4,!
0x05f9,0x0.5f9p-4,!
0x05fa,0x0.5fap-4,!
0x05fb,0x0.5fbp-4,!
0x05fc,0x0.5fcp-4,!
0x05fd,0x0.5fdp-4,!
0x05fe,0x0.5fep-4,!
0x05ff,0x0.5ffp-4,!
0x0600,0x0.6p-4,!
0x0601,0x0.601p-4,!
0x0602,0x0.602p-4,!
0x0603,0x0.603p-4,!
0x0604,0x0.604p-4,!
0x0605,0x0.605p-4,!
0x0606,0x0.606p-4,!
0x0607,0x0.607p-4,!
0x0608,0x0.608p-4,!
0x0609,0x0.609p-4,!
0x060a,0x0.60ap-4,!
0x060b,0x0.60bp-4,!
0x060c,0x0.60cp-4,!
0x060d,0x0.60dp-4,!
0x060e,0x0.60ep-4,!
0x060f,0x0.60fp-4,!
0x0610,0x0.61p-4,!
0x0611,0x0.611p-4,!
0x0612,0x0.612p-4,!
0x0613,0x0.613p-4,!
0x0614,0x0.614p-4,!
0x0615,0x0.615p-4,!
0x0616,0x0.616p-4,!
0x0617,0x0.617p-4,!
0x0618,0x0.618p-4,!
0x0619,0x0.619p-4,!
0x061a,0x0.61ap-4,!
0x061b,0x0.61bp-4,!
0x061c,0x0.61cp-4,!
0x061d,0x0.61dp-4,!
0x061e,0x0.61ep-4,!
0x061f,0x0.61fp-4,!
0x0620,0x0.62p-4,!
0x0621,0x0.621p-4,!
0x0622,0x0.622p-4,!
0x0623,0x0.623p-4,!
0x0624,0x0.624p-4,!
0x0625,0x0.625p-4,!
0x0626,0x0.626p-4,!
0x0627,0x0.627p-4,!
0x0628,0x0.628p-4,!
0x0629,0x0.629p-4,!
0x062a,0x0.62ap-4,!
0x062b,0x0.62bp-4,!
0x062c,0x0.62cp-4,!
0x062d,0x0.62dp-4,!
0x062e,0x0.62ep-4,!
0x062f,0x0.62fp-4,!
0x0630,0x0.63p-4,!
0x0631,0x0.631p-4,!
0x0632,0x0.632p-4,!
0x0633,0x0.633p-4,!
0x0634,0x0.634p-4,!
0x0635,0x0.635p-4,!
0x0636,0x0.636p-4,!
0x0637,0x0.637p-4,!
0x0638,0x0.638p-4,!
0x0639,0x0.639p-4,!
0x063a,0x0.63ap-4,!
0x063b,0x0.63bp-4,!
0x063c,0x0.63cp-4,!
0x063d,0x0.63dp-4,!
0x063e,0x0.63ep-4,!
0x063f,0x0.63fp-4,!
0x0640,0x0.64p-4,!
0x0641,0x0.641p-4,!
0x0642,0x0.642p-4,!
0x0643,0x0.643p-4,!
0x0644,0x0.644p-4,!
0x0645,0x0.645p-4,!
0x0646,0x0.646p-4,!
0x0647,0x0.647p-4,!
0x0648,0x0.648p-4,!
0x0649,0x0.649p-4,!
0x064a,0x0.64ap-4,!
0x064b,0x0.64bp-4,!
0x064c,0x0.64cp-4,!
0x064d,0x0.64dp-4,!
0x064e,0x0.64ep-4,!
0x064f,0x0.64fp-4,!
0x0650,0x0.65p-4,!
0x0651,0x0.651p-4,!
0x0652,0x0.652p-4,!
0x0653,0x0.653p-4,!
0x0654,0x0.654p-4,!
0x0655,0x0.655p-4,!
0x0656,0x0.656p-4,!
0x0657,0x0.657p-4,!
0x0658,0x0.658p-4,!
0x0659,0x0.659p-4,!
0x065a,0x0.65ap-4,!
0x065b,0x0.65bp-4,!
0x065c,0x0.65cp-4,!
0x065d,0x0.65dp-4,!
0x065e,0x0.65ep-4,!
